지자체,지역구,지점명,도로명,발생건수,사망자수,보 기,MOTOCY_CNT,CYCLE_CNT,WALK_CNT,DRK
서울,동작구,장승배기역사거리,서울 동작구 상도로 지하 188,6,0,,1,0,0,0
서울,동작구,신대방삼거리역 부근(남쪽),서울 동작구 상도로 지하 76,13,0,,2,1,0,2
서울,동작구,신한은행 상도역지점 앞 오거리,서울 동작구 상도로 241,9,0,,1,0,0,0
서울,동작구,동작지하차도(동작역 부근),서울 동작구 동작동,10,0,,0,0,0,0
서울,동작구,남사초등학교,서울 동작구 동작대로13길 22,2,2,,0,0,0,0
서울,동작구,약수맨션앞 사거리(B동 서쪽),서울 동작구 양녕로26길 11,10,0,,2,1,0,0
서울,동작구,노량진삼거리(노량진역),서울 동작구 노량진동,8,1,,0,0,0,0
서울,동작구,대림아파트(공무원공군아파트),서울 동작구 사당로17길 52,5,0,,0,0,0,0
서울,동작구,노량진수산시장 앞 도로,서울 동작구 노들로 674,5,0,,0,0,0,0
서울,동작구,한강대교 남단 사거리,서울 동작구 본동,8,0,,1,0,0,0
서울,동작구,상도3파출소 앞 삼거리,서울 동작구 상도로 87,8,0,,0,1,0,0
서울,동작구,서울공고 앞 사거리,서울 동작구 대방동1길 46,7,0,,0,0,0,0
서울,동작구,삼거리시장 사거리(동남),서울특별시 동작구 노량진동,8,0,,3,1,0,0
서울,동작구,상도아아파트 앞(101동),상도아아파트 앞(101동),4,1,,0,0,0,0
서울,마포구,공덕오거리(공덕역),서울 마포구 공덕동 429-11,15,1,,2,0,0,0
서울,마포구,서교푸르지오 부근(북쪽),서울 마포구 홍익로 10,12,0,,0,0,0,0
서울,마포구,신촌로타리(신촌역),서울 마포구 노고산동 31-123,14,0,,0,0,0,0
서울,마포구,신공덕2차래미안 앞(203동),서울 마포구 만리재로 74,4,0,,0,0,0,0
서울,마포구,양화대교북단 부근(북동),서울 마포구 합정동 345-1,8,0,,0,0,0,1
서울,마포구,아현중학교 앞 사거리(남쪽),서울 마포구 마포대로 247,4,0,,0,0,0,0
서울,마포구,합정역 부근(6번출구),서울 마포구 합정동 402,7,0,,0,0,0,1
서울,마포구,아현교차로(아현중 부근),서울 마포구 아현동,7,1,,0,1,0,0
서울,마포구,서교동사거리(서교웨딩문화원),서울 마포구 서교동,7,0,,0,0,0,1
서울,마포구,성산2교 남단 사거리,서울 마포구 성산동,6,0,,0,0,0,0
서울,마포구,드와이트스쿨 부근 삼거리(북쪽),서울특별시 마포구 월드컵북로62길 21 ,6,0,,0,1,0,0
서울,마포구,성산119안전센터 앞 삼거리,서울 마포구 월드컵북로 240,5,0,,0,0,0,0
서울,마포구,합정역사거리(8번출구),서울 마포구 합정동 383-36,7,0,,1,0,0,0
서울,마포구,월드컵경기장 사거리(서쪽),서울 마포구 월드컵로 240,8,0,,0,0,0,2
서울,마포구,서강동주민센터 사거리(남동),서울 마포구 독막로 165,7,0,,1,0,0,0
서울,마포구,함성월드빌아파트 부근(동쪽),서울 마포구 월드컵로11길 35,5,0,,0,0,0,0
서울,마포구,가양대교 북단 교차로,서울 마포구 상암동,4,1,,0,0,0,0
서울,마포구,KT&G상상마당 앞 사거리,서울 마포구 어울마당로 65,8,0,,0,0,0,0
서울,마포구,양화대교북단 부근(북동),서울 마포구 합정동 345-1,5,0,,1,0,0,0
서울,마포구,성산대교 부근 삼거리(서쪽),서울 마포구 망원동,4,0,,0,0,0,1
서울,마포구,마포삼성 앞(101동),서울 마포구 도화길 28,5,0,,0,0,0,0
서울,마포구,마포대교입구(마포역 부근),서울 마포구 마포대로 지하 33,5,0,,0,0,0,0
서울,마포구,상암초교교차로,서울 마포구 월드컵북로 353,4,1,,1,1,0,0
서울,마포구,공덕초 부근(북서),서울 마포구 만리재옛길 13,6,0,,0,0,0,0
서울,마포구,마포역 부근(2번출구),서울 마포구 도화동 555-2,7,0,,0,0,0,0
서울,마포구,망원2치안센터 부근(동쪽),서울 마포구 월드컵로31길 18,6,0,,0,1,0,0
서울,마포구,망원2치안센터 부근(동쪽),서울 마포구 월드컵로31길 18,9,0,,0,1,0,0
서울,마포구,신촌로타리(신촌역),서울 마포구 노고산동 31-123,7,0,,0,0,0,0
서울,마포구,상암사거리(월드컵터널),서울 마포구 성산동,5,0,,0,0,0,1
서울,마포구,상수역 사거리,서울 마포구 독막로 85,4,0,,1,2,0,0
서울,서대문구,독립공원(출입구 앞 사거리),서울 서대문구 통일로 251,10,0,,0,0,0,0
서울,서대문구,홍은사거리(서대문도시관리공단),서울 서대문구 백련사길 39,19,1,,2,0,0,0
서울,서대문구,홍제초 사거리(남서),서울 서대문구 홍은중앙로 13,10,2,,0,1,0,0
서울,서대문구,연세대 앞(세브란스병원),서울 서대문구 연세로 50,6,0,,0,0,0,1
서울,서대문구,사천교 서단(가좌역),서울 서대문구 남가좌동,6,0,,0,0,0,0
서울,서대문구,홍제역 3번출구 앞 삼거리,서울 서대문구 홍제동 161-1,12,0,,0,1,0,0
서울,서대문구,홍연2교 북단 교차로,서울 서대문구 연희동,11,0,,0,0,0,1
서울,서대문구,홍제역 삼거리(4번출구),서울 서대문구 홍제동 161-1,7,0,,1,1,0,0
서울,서대문구,서대문역 앞 사거리,서울 종로구 통일로 지하 126,8,0,,0,0,0,0
서울,서대문구,홍제삼거리(한신휴플러스),서울 서대문구 통일로 397,11,0,,1,1,0,0
서울,서대문구,연희동 136-8번지 사거리,서울 서대문구 연희동 136-8,9,0,,0,0,0,1
서울,서대문구,교남동주민센터 부근(서쪽),서울 종로구 송월길 154,9,0,,0,0,0,1
서울,서대문구,신촌역교차로,신촌역 교차로,10,0,,1,0,0,0
서울,서대문구,서울금화초교 사거리(북쪽),서울 서대문구 통일로 165,9,0,,1,0,0,0
서울,서대문구,증산2교 서단 사거리,서울 서대문구 북가좌동,6,0,,1,0,0,0
서울,서대문구,인왕아파트 앞 삼거리(4동),서울 서대문구 통일로32길 3,7,0,,0,0,0,0
서울,서대문구,독립문역 앞 교차로,서울 서대문구 통일로 지하 247,5,0,,0,0,0,0
서울,서대문구,연대 공학원 부근(남쪽),서울 서대문구 연세로 50,9,0,,0,0,0,0
서울,서대문구,연희동 성당 부근(북서),서울 서대문구 연희로 64-14,7,0,,0,0,0,0
서울,서대문구,홍은동 142-19번지,서울 서대문구 홍은동 142-19,5,0,,1,0,0,0
서울,서대문구,북가좌사거리(북가좌2치안센터),서울 서대문구 증가로 244,10,0,,2,1,0,0
서울,서대문구,국민권익위원회 앞 삼거리,서울 종로구 사직로8길 60,6,0,,0,0,0,0
서울,서대문구,홍제초 사거리(남서),서울 서대문구 홍은중앙로 13,7,0,,0,1,0,0
서울,서대문구,홍은사거리(서대문도시관리공단),서울 서대문구 백련사길 39,4,1,,0,0,0,0
서울,서대문구,연세대 재활학교 앞,서울 서대문구 연세로 50,5,0,,0,0,0,0
서울,서대문구,사천교교차로(사천교 동단),서울 서대문구 연희동,6,0,,0,0,0,1
서울,서대문구,흥남교 남단 사거리,서울 서대문구 남가좌동 79-167,5,0,,0,0,0,0
서울,서대문구,가좌삼거리(삼성래미안2차),서울 서대문구 수색로6길 43,4,1,,0,1,0,0
서울,서대문구,서대문구청 앞 사거리,서울 서대문구 연희로 248,6,0,,1,0,0,0
서울,서대문구,증산교 남단 사거리,서울 서대문구 북가좌동 415,6,0,,1,0,0,0
서울,서초구,KOTRA빌딩 앞 사거리,서울 서초구 헌릉로 13,18,0,,0,0,0,0
서울,서초구,트럭터미널앞교차로,서울 서초구 양재동,18,0,,0,0,0,0
서울,서초구,트럭터미널 앞 사거리,서울 서초구 양재동,15,0,,0,0,0,0
서울,서초구,반포힐스테이트 앞(104동 남쪽),서울 서초구 신반포로16길 15-20,10,0,,2,0,0,2
서울,서초구,호남선터미널 앞 사거리,서울 서초구 신반포로 176,13,1,,0,1,0,0
서울,서초구,교대역 지상 사거리,서울 서초구 서초대로 지하 294,14,0,,2,0,0,1
서울,서초구,강남귀금속타운 앞 사거리,서울 서초구 신반포로 162,21,0,,0,1,0,1
서울,서초구,교육개발원입구 사거리,서울 서초구 양재동 20-40,13,0,,1,0,0,0
서울,서초구,고속터미널앞사거리(고속터미널역),서울 서초구 신반포로 지하 188,14,0,,0,0,0,0
서울,서초구,서울성모병원교차로,서울 서초구 반포대로 222,15,0,,0,0,0,0
서울,서초구,이수교차로(동작역 남동),서울 동작구 현충로 257,11,0,,0,1,0,1
서울,서초구,삼호가든사거리(고속터미널),서울 서초구 반포동,9,0,,1,0,0,0
서울,서초구,화련회관(남서 사거리),서울 서초구 동작대로 230,6,0,,0,0,0,1
서울,서초구,성모병원 앞 도로,서울 서초구 반포대로 222,9,0,,1,0,0,0
서울,서초구,양재IC 염곡사거리 부근,서울 서초구 양재동 238-1,4,0,,0,0,0,0
서울,서초구,서초1교(삼익아파트),서울 서초구 서초동 1414,9,0,,1,0,0,0
서울,서초구,교대역 지상 사거리,서울 서초구 서초대로 지하 294,12,0,,2,0,0,0
서울,서초구,트럭터미널앞교차로,서울 서초구 양재동,11,0,,0,0,0,0
서울,서초구,서초구민회관 부근 삼거리(남쪽),서울 서초구 강남대로 201,9,0,,1,0,0,0
서울,서초구,서울고교사거리(서울고 앞),서울 서초구 효령로 197,6,1,,1,0,0,0
서울,서초구,서초I.C(남단),서울 서초구 서초동,2,1,,0,0,0,0
서울,서초구,EXR타워(서쪽 삼거리),EXR타워(서쪽 삼거리),5,1,,1,0,0,0
서울,서초구,사당역사거리(사당역 앞),서울 동작구 남부순환로 지하 2089,8,1,,0,1,0,0
서울,서초구,서울남부터미널 부근(서쪽),서울 서초구 효령로 292,10,0,,0,0,0,0
서울,서초구,경부고속도로 서울방면 415km 부근 경부고속도로 서울방면 415km,경부고속도로 서울방면 415km 부근 경부고속도로 서울방면 415km,2,0,,0,0,0,0
서울,서초구,서초역 부근 삼거리(서쪽),서울 서초구 서초대로 지하 233,7,0,,0,0,0,0
서울,서초구,사당역 11번출구 부근(동쪽),서울 서초구 방배동 443-12,7,0,,0,1,0,0
서울,서초구,서초역사거리(법원 앞),서울 서초구 서초중앙로 157,7,0,,0,0,0,0
서울,서초구,반포역 지상 삼거리,서울 서초구 신반포로 지하 241,9,0,,0,0,0,0
서울,서초구,윤봉길의사기념관(남쪽),서울 서초구 매헌로 99,5,0,,0,0,0,0
서울,성동구,용비교 동단 삼거리,서울 성동구 금호동4가,14,0,,0,0,0,0
서울,성동구,무학여고 앞 사거리,서울 성동구 고산자로 197,9,0,,1,1,0,1
서울,성동구,바람의언덕 출입구 앞(서울숲),서울 성동구 성수동1가 683-4,8,0,,0,0,0,0
서울,성동구,왕십리역오거리(성동경찰서),서울 성동구 왕십리광장로 9,8,0,,0,0,0,0
서울,성동구,논골사거리(행당대림 107동),서울 성동구 행당로 79,6,0,,1,0,0,0
서울,성동구,비우당교 남단 사거리,서울 성동구 상왕십리동,5,1,,0,0,0,0
서울,성동구,사근램프 앞 교차로(세림아파트),서울 성동구 마장로42길 16,4,1,,1,0,0,0
서울,성동구,서울행현초 삼거리(동쪽),서울 성동구 행당로 95,5,0,,0,0,0,0
서울,성동구,도선사거리(성동구청 부근),서울 성동구 고산자로 270,8,0,,0,1,0,0
서울,성동구,행동1동주민센터 사거리(동쪽),서울 성동구 고산자로10길 18,8,0,,2,0,0,1
서울,성동구,자전거도로 한양여대 앞 청계천 자전거도로상,서울 성동구 살곶이길 200,4,0,,0,3,0,0
서울,성동구,금남파출소 삼거리(북동),서울 성동구 독서당로 286-1,6,0,,1,0,0,0
서울,성동구,월드특수조명,서울 성동구 성수이로3길 11,3,1,,0,0,0,0
서울,성동구,군포치안센터 부근(서쪽),군포치안센터 부근(서쪽),8,0,,2,0,0,1
서울,성동구,행당대림아파트 앞 삼거리(101동),서울 성동구 행당로 79,3,0,,1,0,0,0
서울,성동구,성수역 1번출구 삼거리,서울 성동구 성수동2가 289-30,6,0,,1,0,0,0
서울,성동구,상왕십리역 2번출구 삼거리,서울 성동구 도선동 417,7,0,,1,0,0,0
서울,성동구,성수1치안센터(서쪽),서울 성동구 뚝섬로 364-1,6,0,,1,0,0,0
서울,성동구,마장역 1번출구 앞 삼거리,서울 성동구 마장동 804,6,0,,0,0,0,0
서울,성동구,하왕십리치안센터 앞 사거리,서울 성동구 왕십리로 341,5,0,,1,1,0,0
서울,성동구,금호사거리(금호4가우체국),서울 성동구 금호동4가,5,0,,2,0,0,1
서울,성동구,서울성수초 사거리(남쪽),서울 성동구 아차산로17길 21,4,1,,0,0,0,0
서울,성동구,동부간선도로(동아그린아파트 부근),서울 성동구 상원길 76,4,0,,0,0,0,0
서울,성동구,울서울숲입구(한진타운아파트 앞),서울 성동구 뚝섬로 310,6,0,,0,0,0,0
서울,성동구,성원중 사거리(동쪽),서울 성동구 성덕정9가길 13,4,0,,0,0,0,0
서울,성동구,뉴타운아파트 부근 사거리,서울 성동구 왕십리로 391,6,0,,0,0,0,0
서울,성동구,고산자교 남단 사거리,서울 성동구 마장동,8,0,,0,0,0,0
서울,성동구,마장동우체국 앞 삼거리,서울 성동구 고산자로 352,5,0,,1,0,0,0
서울,성동구,서울숲푸르지오 앞(101동),서울 성동구 금호로 15,3,1,,0,0,0,0
서울,성동구,서울숲지구대 사거리(동쪽),서울 성동구 성덕정길 77-2,4,0,,0,0,0,0
서울,성북구,길음역 부근(북쪽),서울 성북구 동소문로 지하 248,21,0,,0,0,0,0
서울,성북구,종암경찰서 삼거리(남동),서울 성북구 화랑로7길 32,16,0,,1,0,0,0
서울,성북구,돈암1동주민센터 부근(서쪽),서울 성북구 정릉로48길 35,16,0,,0,0,0,0
서울,성북구,종암사거리(성북소방서),서울 성북구 종암로27길 3,19,0,,0,1,0,0
서울,성북구,성북구청입구(성북경찰서),서울 성북구 보문로 170,13,0,,0,0,0,0
서울,성북구,돌곶이역(3번출구),서울 성북구 장위동 64-100,8,2,,0,0,0,0
서울,성북구,월곡2치안센터 부근(북쪽),서울 성북구 화랑로 98,12,0,,0,0,0,0
서울,성북구,한성대입구역 사거리,서울 성북구 삼선교로 지하 1,12,0,,0,2,0,1
서울,성북구,정릉시장 부근(동쪽),서울 성북구 정릉동 980,8,1,,1,0,0,0
서울,성북구,성북우체국 부근(서쪽),서울 성북구 동소문로 310,11,0,,1,0,0,0
서울,성북구,성북구청 부근(남동),서울 성북구 보문로 168,7,0,,3,0,0,1
서울,성북구,성북동 주민센터 부근(남쪽),서울 성북구 성북로 37,9,0,,0,0,0,0
서울,성북구,장위사거리(석관동주민센터),서울 성북구 화랑로 296,9,1,,0,0,0,1
서울,성북구,성신여대입구역 부근(동쪽),서울 성북구 동소문로 지하 102,9,0,,0,0,0,0
서울,성북구,성신여대입구역 사거리,서울 성북구 동소문로 지하 102,9,0,,0,0,0,0
서울,성북구,정릉입구(정릉2동주민센터),서울 성북구 정릉로26길 1,9,0,,1,1,0,0
서울,성북구,숭례초 삼거리(남동),서울 성북구 종암로5길 14,8,0,,1,0,0,0
서울,성북구,성북구 보건소 부근(서쪽),서울 성북구 화랑로 63,8,0,,1,0,0,0
서울,성북구,길음119 앞 삼거리,,8,1,,0,0,0,1
서울,성북구,종암동주민센터 부근(북서),,9,0,,0,0,0,0
서울,성북구,길음교교차로(길음시장),,7,0,,0,0,0,0
서울,성북구,한신아파트 앞(113동),,7,0,,2,1,0,0
서울,성북구,돈암우체국 앞 사거리,,7,0,,1,0,0,0
서울,성북구,정릉동 303-13번지,,6,1,,1,0,0,0
서울,성북구,방천시장 입구(창문여고),,7,0,,2,0,0,0
서울,성북구,브라운스톤동선아파트 부근(동쪽),,6,0,,0,0,0,0
서울,성북구,종암동SK아파트 부근(101동),,8,0,,0,0,0,1
서울,성북구,석관동 322-2번지,,7,0,,2,1,0,0
서울,성북구,길음동부센트레빌(101동 서쪽),,4,0,,1,0,0,0
서울,성북구,월곡역(3번출구),,7,0,,0,1,0,0
서울,성북구,월곡역(3번출구),,4,0,,0,0,0,0
서울,송파구,송파구청사거리(구청 앞),,20,1,,3,0,0,0
서울,송파구,가락시장앞사거리(가락시장역),,16,0,,1,0,0,0
서울,송파구,잠실역 사거리(2호선),,12,0,,0,1,0,0
서울,송파구,송파세무서 앞 오거리,,16,0,,0,0,0,0
서울,송파구,KB국민은행 삼전남지점(동쪽),,15,0,,1,1,0,0
서울,송파구,송파1동우체국(서쪽),,11,0,,1,0,0,0
서울,송파구,장지교교차로(송파IC),,15,0,,1,0,0,2
서울,송파구,석촌호수 사거리(북쪽),,12,0,,0,0,0,0
서울,송파구,송파사거리(잠실여고 서쪽),,11,0,,0,1,0,0
서울,송파구,서울지방경찰청 제3기동단(서남),,12,0,,0,0,0,0
서울,송파구,삼성교사거리(삼성교 동단),,10,0,,0,0,0,0
서울,송파구,금호아파트 삼거리(101동 앞),,9,0,,0,0,0,0
서울,송파구,송파1동 주민센터 앞 사거리,,8,0,,0,0,0,1
서울,송파구,삼전동주민센터 사거리(북쪽),,10,0,,0,2,0,0
서울,송파구,복정역 사거리,,8,0,,0,0,0,0
서울,송파구,강동구청역 앞 사거리,,4,0,,0,0,0,0
서울,송파구,올림픽훼미리타운(110동 동쪽),,11,0,,1,1,0,1
서울,송파구,종합운동장사거리(아시아공원),,10,0,,0,0,0,1
서울,송파구,평화의문삼거리(몽촌토성역),,9,0,,0,2,0,0
서울,송파구,동부센트레빌 앞(101동),,6,1,,0,0,0,0
서울,송파구,복정역 부근 사거리(남쪽),,5,1,,0,0,0,0
서울,송파구,가락시장역 8번출구 사거리,,8,0,,3,0,0,0
서울,송파구,오륜삼거리,,13,0,,0,0,0,1
서울,송파구,건영아파트 사거리(101동 북서),,11,0,,0,0,0,0
서울,송파구,거여역 7번출구 사거리,,10,0,,1,0,0,0
서울,송파구,신천역 앞 사거리(2번출구),,8,0,,0,1,0,0
서울,송파구,근린공원 앞 사거리,,11,0,,1,1,0,0
서울,송파구,풍납사거리(풍납현대101동),,7,0,,0,0,0,1
서울,송파구,광평교 동단 사거리,,8,0,,0,0,0,0
서울,송파구,탄천교 동단 교차로,,4,1,,0,1,0,0
서울,양천구,오금교교차로(오금교 북단),,9,0,,0,1,0,0
서울,양천구,청소년수련관 사거리(남서),,14,0,,0,0,0,0
서울,양천구,SBS방송센터교차로,,12,1,,1,0,0,0
서울,양천구,신서고 부근(북서),,6,0,,0,2,0,0
서울,양천구,신정네거리역 사거리,,12,0,,1,1,0,0
서울,양천구,신월동우체국 사거리(북동),,15,0,,0,3,0,1
서울,양천구,보성주상복합아파트 앞(서쪽),,7,0,,1,0,0,0
서울,양천구,삼익4차플라주 부근(남쪽),,10,0,,0,2,0,0
서울,양천구,오목교 사거리(3번출구),,8,0,,0,0,0,0
서울,양천구,강월초교입구(신월제일교회),,11,0,,1,2,0,0
서울,양천구,양천벽산블루밍3단지 앞,,5,2,,1,1,0,0
서울,양천구,신서고 부근(북서),,6,0,,0,1,0,1
서울,양천구,신월동 544-6번지 앞 사거리,,7,1,,0,2,0,0
서울,양천구,신정네거리역 부근 삼거리(동쪽),,11,0,,2,1,0,0
서울,양천구,강월초교입구(신월제일교회),,4,0,,0,0,0,1
서울,양천구,목동문화회관 부근 삼거리(남동),,9,0,,0,0,0,1
서울,양천구,진명여고 사거리(남서),,5,0,,2,0,0,0
서울,양천구,태진아름아파트(103동 동쪽),,8,0,,0,0,0,0
서울,양천구,목동역 오거리,,10,0,,0,0,0,0
서울,양천구,영상고 부근(남서),,8,0,,2,1,0,0
서울,양천구,목동청소년수련관 사거리(남동),,10,0,,0,0,0,0
서울,양천구,목동3시장 교차로,,6,0,,0,0,0,0
서울,양천구,청송그린힐 아파트 앞 사거리,,4,1,,1,1,0,0
서울,양천구,방송회관 앞(목운중),,7,0,,1,0,0,0
서울,양천구,목동문화회관 부근 삼거리(남동),,8,0,,1,0,0,0
서울,양천구,강월초 동남 삼거리,,4,1,,0,0,0,0
서울,양천구,신정네거리역 사거리,,6,0,,1,0,0,0
서울,양천구,강서초 부근 사거리(동쪽),,5,0,,1,0,0,0
서울,양천구,양동중 사거리(동쪽),,7,0,,0,0,0,0
서울,양천구,신트리공원 앞 사거리,,5,0,,0,0,0,0
서울,영등포구,영등포로타리(영등포2치안센터),,28,0,,1,0,0,1
서울,영등포구,삼성화재영등포사옥 앞,,24,1,,0,2,0,1
서울,영등포구,영등포역 앞 삼거리(우체국),,17,0,,1,0,0,1
서울,영등포구,노들길 김포방향,,2,0,,0,0,0,0
서울,영등포구,우성빌딩 사거리(북서),,10,0,,1,0,0,0
서울,영등포구,여의2교 서단 사거리,,11,0,,0,0,0,0
서울,영등포구,영등포시장사거리(중앙어린이공원 부근),,13,0,,0,4,0,0
서울,영등포구,거리공원오거리(신동아 2동),,10,0,,0,0,0,1
서울,영등포구,영등포전화국(신화병원),,7,0,,0,0,0,1
서울,영등포구,여의교교차로(여의도119안전센터),,9,0,,2,0,0,0
서울,영등포구,신풍역 3번출구(7호선),,11,0,,0,0,0,0
서울,영등포구,영등포역 앞 삼거리(우체국),,9,0,,1,0,0,0
서울,영등포구,국제금융센터 앞 사거리,,8,0,,0,0,0,0
서울,영등포구,신길광장공원(구민체육센터),,6,0,,0,1,0,0
서울,영등포구,청과시장입구(영등포역),,9,0,,1,0,0,0
서울,영등포구,당산푸르지오 앞(101동),,6,1,,0,0,0,0
서울,영등포구,도림사거리(신길건영아파트),,11,0,,3,3,0,0
서울,영등포구,우성2차 앞 사거리(201동),,7,0,,0,1,0,0
서울,영등포구,영등포구청 앞 사거리,,10,0,,1,0,0,0
서울,영등포구,썬프라자(우성3차 앞 삼거리),,8,1,,1,2,0,0
서울,영등포구,당산역 부근(3번출구),,2,1,,0,0,0,0
서울,영등포구,영등포구청 삼거리(남동),,8,0,,1,0,0,0
서울,영등포구,사러가쇼핑센터 앞 사거리,,8,0,,1,0,0,1
서울,영등포구,영등포로타리(영등포2치안센터),,7,0,,2,0,0,1
서울,영등포구,여의도역 사거리,,4,0,,2,0,0,0
서울,영등포구,문래동사거리(영등포초),,7,0,,0,2,0,1
서울,영등포구,서울교 서단 교차로,,6,0,,0,0,0,0
서울,영등포구,대림공원사거리(대림어린이공원),,9,0,,0,0,0,0
서울,영등포구,구로제2교 동단(대림역),,11,0,,0,3,0,1
서울,영등포구,양남사거리(양평파출소 앞),,7,0,,0,2,0,0
서울,용산구,보광동주민센터 사거리(동쪽),,9,1,,1,0,0,1
서울,용산구,용산역 앞 사거리(한강초),,11,0,,1,0,0,0
서울,용산구,현대리버티하우스(서쪽),,11,0,,1,0,0,1
서울,용산구,브라운스톤용산아파트 부근(동북),,5,2,,0,0,0,0
서울,용산구,순천향대서울병원 부근,,9,0,,1,0,0,0
서울,용산구,이태원119안전센터 앞 사거리,,8,0,,3,0,0,0
서울,용산구,이태원동우체국 삼거리(남서),,5,0,,1,0,0,1
서울,용산구,용산우체국교차로,,6,0,,1,0,0,0
서울,용산구,한강대교 북단 교차로,,9,0,,0,0,0,0
서울,용산구,녹사평역(이태원지하차도),,8,0,,0,0,0,0
서울,용산구,이태원동 262-79번지 앞 삼거리,,3,0,,0,0,0,0
서울,용산구,한남대교 삼거리(북단),,5,0,,0,0,0,0
서울,용산구,KY빌딩 앞 삼거리,,8,0,,0,0,0,0
서울,용산구,한강대교 남단 사거리,,2,0,,0,0,0,1
서울,용산구,동부센트레빌 앞(101동),,5,0,,0,0,0,1
서울,용산구,청년창업플러스센터 앞 사거리,,9,0,,2,0,0,0
서울,용산구,서울한남초 삼거리(남쪽),,6,0,,0,0,0,1
서울,용산구,효창공원앞역 사거리,,6,0,,1,1,0,0
서울,용산구,전쟁기념관 삼거리(남서),,4,0,,0,0,0,0
서울,용산구,남영역 사거리(1번출구),,6,0,,1,0,0,0
서울,용산구,청파동주민센터 사거리(남쪽),,5,1,,0,0,0,0
서울,용산구,서빙고동주민센터 앞 교차로,,5,0,,0,0,0,0
서울,용산구,유닉스 전자빌딩 앞 사거리,,5,0,,2,0,0,0
서울,용산구,남영동우체국 앞 사거리,,7,0,,1,0,0,0
서울,용산구,호텔케피탈 부근 삼거리(서남),,4,0,,1,0,0,0
서울,용산구,폴리텍1대학 앞 삼거리,,3,1,,0,0,0,0
서울,용산구,삼각지역 사거리(3번출구),,3,1,,0,0,0,0
서울,용산구,이태원역 삼거리,,8,0,,2,0,0,0
서울,용산구,서울남정초 부근 사거리,,4,0,,0,0,0,0
서울,용산구,이태원동우체국 부근 교차로,,5,0,,1,0,0,0
서울,은평구,청구성심병원 앞 삼거리,,13,0,,2,1,0,0
서울,은평구,연신내역사거리(3번출구),,14,0,,1,0,0,1
서울,은평구,국립보건원 앞 삼거리,,4,0,,1,0,0,0
서울,은평구,불광역 사거리(6번출구),,13,1,,1,0,0,0
서울,은평구,역촌역 사거리,,13,0,,1,1,0,0
서울,은평구,구산역 사거리,,16,0,,2,0,0,0
서울,은평구,국민연금공단(서쪽),,10,1,,0,0,0,0
서울,은평구,질병관리본부 부근 사거리,,10,1,,1,2,0,0
서울,은평구,수색교 북단 삼거리,,6,0,,0,0,0,0
서울,은평구,응암오거리(연은초 부근),,11,0,,1,0,0,1
서울,은평구,동명여고 앞 교차로,,4,0,,0,0,0,0
서울,은평구,역촌역 부근 삼거리(북쪽),,7,1,,1,1,0,0
서울,은평구,갈현동 439-10번지(사거리),,6,0,,0,0,0,0
서울,은평구,수색119안전센터 앞 삼거리,,5,0,,0,0,0,0
서울,은평구,신사오거리(응암역),,7,1,,2,1,0,2
서울,은평구,갈현동 495-22번지(사거리),,6,0,,0,0,0,0
서울,은평구,동명여고 앞 교차로,,4,1,,0,0,0,0
서울,은평구,증산3교 서단 사거리,,6,0,,0,0,0,0
서울,은평구,,,5,0,,0,0,0,0
서울,은평구,다마스퀵,,7,0,,1,0,0,0
서울,은평구,서울튼튼병원 앞 삼거리,,5,0,,0,0,0,0
서울,은평구,연신내역 부근 사거리,,7,1,,0,0,0,0
서울,은평구,역촌사거리(삼성타운아파트),,5,0,,0,0,0,0
서울,은평구,연신내역 부근 삼거리(서쪽),,9,0,,1,0,0,0
서울,은평구,구파발사거리,,4,0,,1,0,0,1
서울,은평구,신응교(새절역 4번출구),,7,0,,0,1,0,0
서울,은평구,역촌초 사거리(동쪽),,9,0,,0,3,0,0
서울,은평구,와산교 서단 사거리,,6,0,,0,0,0,0
서울,은평구,신사동 7-15번지 앞 사거리,,5,1,,0,1,0,0
서울,은평구,불광시장 부근 교차로,,6,0,,3,0,0,0
서울,종로구,혜화동로터리(가톨릭대),,23,0,,1,1,0,0
서울,종로구,동묘앞역 사거리(9번출구),,17,1,,3,0,0,1
서울,종로구,청계5가(종로5가역 부근),,11,0,,1,0,0,0
서울,종로구,정동사거리(창덕여고),,9,0,,0,0,0,0
서울,종로구,광화문 앞 삼거리,,11,0,,0,0,0,0
서울,종로구,청계6가 앞(흥인시장),,9,0,,0,0,0,0
서울,종로구,동대문역 삼거리(1번출구),,12,1,,2,0,0,0
서울,종로구,관철동 14-1번지 사거리,,9,0,,0,0,0,0
서울,종로구,서울지방경찰청(북동),,12,0,,0,1,0,0
서울,종로구,광하문우체국 사거리(북동),,9,0,,0,0,0,0
서울,종로구,동대문성곽공원 앞 사거리,,9,0,,0,0,0,0
서울,종로구,광하문우체국 사거리(북동),,6,0,,0,0,0,0
서울,종로구,안국동사거리,,8,0,,0,0,0,0
서울,종로구,청계4가교차로,,12,0,,1,2,0,0
서울,종로구,동대문역 사거리(3번출구),,9,0,,0,0,0,0
서울,종로구,예인의터보습학원,,6,1,,0,0,0,0
서울,종로구,청계3가교차로,,5,0,,0,0,0,0
서울,종로구,종묘광장(광장공원 앞),,8,0,,2,0,0,0
서울,종로구,광하문빌딩 삼거리(남동),,8,0,,0,0,0,0
서울,종로구,이화사거리(글로브극장),,10,0,,1,2,0,0
